,avg_price_per_room,price_id,booking_details_id
4375,110.22,3785,4745
4376,131.47,3786,4748
4377,95.56,3787,4749
4378,130.33,3788,4751
4379,130.33,3788,4965
4380,163.67,3789,4753
4381,163.67,3789,5119
4382,163.67,3789,5400
4383,180.33,3790,4754
4384,177.09,3791,4755
4385,116.11,3792,4756
4386,155.5,3793,4758
4387,183.74,3794,4759
4388,218.72,3795,4760
4389,88.17,3796,4762
4390,99.6,3797,4764
4391,170.28,3798,4765
4392,82.2,3799,4767
4393,146.8,3800,4769
4394,145.9,3801,4770
4395,80.6,3802,4771
4396,156.15,3803,4772
4397,156.15,3803,6589
4398,76.59,3804,4773
4399,107.38,3805,4775
4400,166.8,3806,4777
4401,127.33,3807,4778
4402,127.33,3807,6174
4403,114.09,3808,4779
4404,83.05,3809,4780
4405,65.91,3810,4781
4406,76.76,3811,4782
4407,87.01,3812,4783
4408,87.01,3812,5235
4409,134.47,3813,4786
4410,114.43,3814,4787
4411,121.67,3815,4789
4412,159.84,3816,4790
4413,125.51,3817,4792
4414,225.36,3818,4793
4415,163.62,3819,4795
4416,97.93,3820,4796
4417,204.82,3821,4797
4418,108.35,3822,4798
4419,82.61,3823,4799
4420,131.03,3824,4801
4421,138.76,3825,4804
4422,154.35,3826,4805
4423,92.1,3827,4806
4424,132.24,3828,4807
4425,105.67,3829,4811
4426,116.77,3830,4814
4427,71.83,3831,4817
4428,96.4,3832,4820
4429,184.99,3833,4821
4430,104.99,3834,4823
4431,150.06,3835,4824
4432,85.05,3836,4825
4433,85.05,3836,5285
4434,85.05,3836,6525
4435,121.03,3837,4826
4436,192.9,3838,4827
4437,128.52,3839,4828
4438,82.07,3840,4829
4439,122.16,3841,4830
4440,187.55,3842,4831
4441,102.08,3843,4835
4442,94.25,3844,4836
4443,94.25,3844,5446
4444,102.4,3845,4837
4445,127.1,3846,4838
4446,122.94,3847,4841
4447,167.66,3848,4843
4448,99.68,3849,4844
4449,99.68,3849,5550
4450,103.28,3850,4845
4451,103.28,3850,6047
4452,51.69,3851,4849
4453,235.5,3852,4850
4454,109.28,3853,4851
4455,176.45,3854,4852
4456,54.31,3855,4853
4457,81.16,3856,4857
4458,148.6,3857,4858
4459,72.49,3858,4859
4460,71.9,3859,4860
4461,121.68,3860,4862
4462,103.69,3861,4863
4463,108.34,3862,4865
4464,68.57,3863,4866
4465,136.19,3864,4867
4466,185.28,3865,4869
4467,116.65,3866,4870
4468,118.06,3867,4873
4469,243.0,3868,4874
4470,53.47,3869,4875
4471,173.35,3870,4880
4472,59.16,3871,4881
4473,47.2,3872,4882
4474,141.18,3873,4883
4475,88.52,3874,4884
4476,84.96,3875,4885
4477,84.96,3875,6515
4478,99.96,3876,4886
4479,109.77,3877,4887
4480,185.1,3878,4889
4481,129.51,3879,4890
4482,90.52,3880,4891
4483,129.75,3881,4896
4484,68.3,3882,4898
4485,177.77,3883,4899
4486,74.1,3884,4903
4487,176.42,3885,4904
4488,72.08,3886,4905
4489,72.08,3886,6148
4490,166.58,3887,4907
4491,142.6,3888,4909
4492,32.71,3889,4910
4493,70.78,3890,4912
4494,105.12,3891,4913
4495,72.22,3892,4919
4496,133.03,3893,4921
4497,152.3,3894,4923
4498,79.77,3895,4924
4499,140.15,3896,4925
4500,98.93,3897,4926
4501,116.4,3898,4927
4502,117.18,3899,4928
4503,191.2,3900,4930
4504,85.96,3901,4931
4505,85.96,3901,6608
4506,86.58,3902,4932
4507,93.38,3903,4934
4508,111.72,3904,4935
4509,55.09,3905,4936
4510,136.5,3906,4937
4511,136.5,3906,5672
4512,47.92,3907,4938
4513,117.45,3908,4939
4514,117.45,3908,5004
4515,76.9,3909,4941
4516,202.3,3910,4942
4517,110.31,3911,4944
4518,124.95,3912,4947
4519,36.38,3913,4948
4520,68.25,3914,4949
4521,59.95,3915,4950
4522,51.97,3916,4951
4523,51.97,3916,5643
4524,51.97,3916,6057
4525,248.0,3917,4953
4526,120.27,3918,4954
4527,169.5,3919,4955
4528,103.21,3920,4956
4529,170.36,3921,4957
4530,132.08,3922,4958
4531,132.08,3922,6459
4532,77.1,3923,4959
4533,61.38,3924,4962
4534,131.72,3925,4964
4535,101.53,3926,4966
4536,202.0,3927,4969
4537,195.4,3928,4970
4538,85.27,3929,4971
4539,81.86,3930,4974
4540,72.09,3931,4975
4541,74.14,3932,4977
4542,128.01,3933,4978
4543,104.2,3934,4979
4544,104.2,3934,5056
4545,95.66,3935,4980
4546,215.55,3936,4981
4547,137.6,3937,4982
4548,79.33,3938,4983
4549,149.67,3939,4984
4550,146.1,3940,4985
4551,146.1,3940,5682
4552,146.1,3940,5782
4553,197.78,3941,4987
4554,128.88,3942,4988
4555,47.5,3943,4994
4556,156.24,3944,4997
4557,78.65,3945,4998
4558,126.31,3946,4999
4559,96.25,3947,5003
4560,119.36,3948,5005
4561,192.59,3949,5006
4562,134.58,3950,5008
4563,106.89,3951,5010
4564,158.22,3952,5011
4565,83.92,3953,5013
4566,83.92,3953,6275
4567,132.89,3954,5024
4568,80.32,3955,5025
4569,155.72,3956,5026
4570,69.05,3957,5027
4571,155.13,3958,5030
4572,208.62,3959,5031
4573,294.0,3960,5034
4574,123.46,3961,5035
4575,144.57,3962,5036
4576,129.59,3963,5037
4577,87.82,3964,5038
4578,135.33,3965,5039
4579,183.6,3966,5040
4580,183.6,3966,6304
4581,100.97,3967,5041
4582,111.92,3968,5043
4583,111.92,3968,5828
4584,116.05,3969,5044
4585,43.8,3970,5046
4586,83.73,3971,5047
4587,196.35,3972,5048
4588,196.35,3972,5429
4589,90.38,3973,5050
4590,90.38,3973,5107
4591,102.51,3974,5051
4592,121.27,3975,5052
4593,259.0,3976,5054
4594,177.75,3977,5055
4595,86.24,3978,5059
4596,136.89,3979,5060
4597,79.69,3980,5061
4598,227.9,3981,5062
4599,365.0,3982,5063
4600,79.14,3983,5065
4601,109.68,3984,5066
4602,234.0,3985,5068
4603,111.85,3986,5069
4604,98.7,3987,5070
4605,59.56,3988,5072
4606,99.18,3989,5074
4607,214.21,3990,5076
4608,218.03,3991,5077
4609,73.88,3992,5078
4610,73.88,3992,5196
4611,140.98,3993,5079
4612,67.57,3994,5080
4613,133.75,3995,5081
4614,241.59,3996,5082
4615,100.37,3997,5084
4616,175.28,3998,5086
4617,222.17,3999,5087
4618,98.11,4000,5090
4619,163.2,4001,5092
4620,163.2,4001,5205
4621,84.67,4002,5096
4622,93.75,4003,5097
4623,93.75,4003,5246
4624,54.24,4004,5098
4625,63.11,4005,5099
4626,150.61,4006,5100
4627,221.39,4007,5101
4628,96.75,4008,5102
4629,100.62,4009,5103
4630,96.91,4010,5104
4631,164.9,4011,5105
4632,109.55,4012,5106
4633,109.55,4012,6301
4634,104.05,4013,5108
4635,152.78,4014,5109
4636,127.47,4015,5112
4637,182.75,4016,5114
4638,58.92,4017,5115
4639,121.13,4018,5116
4640,121.13,4018,6417
4641,106.53,4019,5117
4642,106.53,4019,5604
4643,112.28,4020,5118
4644,96.2,4021,5120
4645,277.0,4022,5121
4646,140.8,4023,5122
4647,224.33,4024,5124
4648,95.62,4025,5125
4649,185.33,4026,5126
4650,92.95,4027,5127
4651,75.34,4028,5128
4652,74.69,4029,5130
4653,74.69,4029,5341
4654,66.24,4030,5133
4655,90.84,4031,5134
4656,84.5,4032,5137
4657,90.18,4033,5138
4658,79.66,4034,5141
4659,82.98,4035,5142
4660,137.91,4036,5143
4661,137.91,4036,6159
4662,84.95,4037,5146
4663,98.24,4038,5147
4664,92.31,4039,5148
4665,117.06,4040,5150
4666,44.6,4041,5155
4667,97.88,4042,5156
4668,72.96,4043,5157
4669,104.58,4044,5158
4670,90.5,4045,5160
4671,90.5,4045,5714
4672,90.5,4045,5906
4673,256.0,4046,5162
4674,106.1,4047,5164
4675,93.36,4048,5165
4676,185.22,4049,5166
4677,69.82,4050,5169
4678,110.88,4051,5171
4679,95.3,4052,5172
4680,108.33,4053,5174
4681,103.78,4054,5176
4682,137.83,4055,5177
4683,83.59,4056,5178
4684,116.64,4057,5179
4685,133.58,4058,5180
4686,231.5,4059,5181
4687,201.6,4060,5182
4688,201.6,4060,5492
4689,153.38,4061,5184
4690,148.7,4062,5188
4691,104.61,4063,5189
4692,133.69,4064,5190
4693,221.3,4065,5191
4694,94.96,4066,5192
4695,146.03,4067,5194
4696,83.39,4068,5195
4697,83.39,4068,5571
4698,144.86,4069,5198
4699,161.9,4070,5200
4700,63.3,4071,5202
4701,135.31,4072,5203
4702,129.33,4073,5206
4703,81.35,4074,5207
4704,113.72,4075,5212
4705,217.1,4076,5213
4706,124.04,4077,5217
4707,116.56,4078,5218
4708,183.9,4079,5220
4709,146.53,4080,5221
4710,189.43,4081,5222
4711,83.04,4082,5223
4712,91.96,4083,5224
4713,67.7,4084,5225
4714,101.55,4085,5226
4715,120.49,4086,5228
4716,54.9,4087,5229
4717,101.77,4088,5231
4718,137.2,4089,5234
4719,137.44,4090,5236
4720,104.25,4091,5237
4721,104.25,4091,5688
4722,94.14,4092,5238
4723,76.85,4093,5240
4724,68.4,4094,5241
4725,68.4,4094,5913
4726,61.6,4095,5242
4727,78.88,4096,5243
4728,117.74,4097,5244
4729,102.5,4098,5245
4730,167.95,4099,5248
4731,167.95,4099,6253
4732,130.17,4100,5249
4733,242.0,4101,5251
4734,89.8,4102,5252
4735,106.28,4103,5253
4736,128.92,4104,5254
4737,102.56,4105,5255
4738,242.9,4106,5256
4739,126.69,4107,5258
4740,59.07,4108,5259
4741,59.07,4108,6360
4742,139.13,4109,5260
4743,139.13,4109,5761
4744,118.6,4110,5262
4745,118.6,4110,6357
4746,76.77,4111,5264
4747,235.63,4112,5266
4748,100.6,4113,5267
4749,94.91,4114,5268
4750,94.91,4114,6246
4751,86.12,4115,5273
4752,106.92,4116,5274
4753,187.5,4117,5275
4754,187.5,4117,6272
4755,79.63,4118,5276
4756,104.65,4119,5277
4757,126.72,4120,5278
4758,75.5,4121,5279
4759,89.53,4122,5280
4760,188.16,4123,5281
4761,107.58,4124,5282
4762,76.47,4125,5284
4763,163.58,4126,5287
4764,85.98,4127,5288
4765,138.13,4128,5292
4766,175.08,4129,5294
4767,269.3,4130,5295
4768,134.31,4131,5298
4769,184.34,4132,5299
4770,92.98,4133,5300
4771,155.83,4134,5301
4772,151.19,4135,5302
4773,56.38,4136,5304
4774,149.38,4137,5305
4775,178.67,4138,5306
4776,178.67,4138,5481
4777,136.12,4139,5310
4778,80.46,4140,5311
4779,106.71,4141,5312
4780,106.71,4141,5365
4781,99.49,4142,5315
4782,143.4,4143,5316
4783,173.5,4144,5318
4784,61.33,4145,5319
4785,110.78,4146,5320
4786,110.78,4146,5411
4787,51.05,4147,5322
4788,242.77,4148,5323
4789,141.33,4149,5325
4790,211.76,4150,5326
4791,77.4,4151,5327
4792,175.67,4152,5328
4793,78.77,4153,5329
4794,146.37,4154,5330
4795,110.6,4155,5331
4796,171.13,4156,5335
4797,171.13,4156,6579
4798,129.58,4157,5336
4799,73.73,4158,5338
4800,97.32,4159,5340
4801,129.55,4160,5342
4802,112.67,4161,5343
4803,144.76,4162,5345
4804,171.67,4163,5346
4805,162.75,4164,5347
4806,104.43,4165,5348
4807,73.77,4166,5350
4808,129.67,4167,5352
4809,78.49,4168,5353
4810,155.49,4169,5354
4811,112.58,4170,5355
4812,112.58,4170,6520
4813,93.58,4171,5356
4814,108.66,4172,5357
4815,108.66,4172,6122
4816,90.76,4173,5360
4817,141.6,4174,5362
4818,119.97,4175,5363
4819,95.37,4176,5366
4820,107.75,4177,5367
4821,65.79,4178,5369
4822,85.63,4179,5372
4823,175.65,4180,5373
4824,129.63,4181,5374
4825,64.46,4182,5376
4826,137.28,4183,5377
4827,108.72,4184,5378
4828,155.54,4185,5381
4829,84.55,4186,5383
4830,136.85,4187,5386
4831,136.85,4187,6221
4832,94.11,4188,5388
4833,65.42,4189,5389
4834,227.15,4190,5392
4835,140.63,4191,5394
4836,77.29,4192,5395
4837,77.29,4192,6111
4838,91.73,4193,5397
4839,89.27,4194,5398
4840,194.33,4195,5402
4841,102.75,4196,5403
4842,104.11,4197,5404
4843,127.97,4198,5405
4844,74.33,4199,5406
4845,57.83,4200,5408
4846,86.21,4201,5409
4847,92.8,4202,5410
4848,9.0,4203,5412
4849,9.0,4203,6268
4850,9.0,4203,6286
4851,9.0,4203,6326
4852,75.89,4204,5413
4853,105.48,4205,5416
4854,119.28,4206,5417
4855,84.25,4207,5421
4856,114.48,4208,5422
4857,114.48,4208,6504
4858,158.33,4209,5424
4859,185.03,4210,5425
4860,174.15,4211,5426
4861,113.69,4212,5428
4862,85.57,4213,5430
4863,106.13,4214,5431
4864,162.47,4215,5432
4865,112.96,4216,5434
4866,181.7,4217,5435
4867,145.4,4218,5438
4868,145.4,4218,6172
4869,137.53,4219,5439
4870,81.73,4220,5440
4871,143.86,4221,5441
4872,114.98,4222,5442
4873,126.4,4223,5443
4874,185.57,4224,5444
4875,99.17,4225,5445
4876,92.63,4226,5448
4877,169.38,4227,5449
4878,67.9,4228,5450
4879,68.04,4229,5453
4880,68.04,4229,5788
4881,164.3,4230,5454
4882,126.23,4231,5456
4883,142.45,4232,5457
4884,142.45,4232,6269
4885,94.12,4233,5458
4886,167.1,4234,5459
4887,163.17,4235,5460
4888,62.21,4236,5461
4889,67.91,4237,5464
4890,67.91,4237,5679
4891,68.64,4238,5467
4892,71.67,4239,5468
4893,60.25,4240,5469
4894,152.87,4241,5470
4895,90.54,4242,5471
4896,75.4,4243,5473
4897,139.9,4244,5474
4898,87.12,4245,5475
4899,87.12,4245,5914
4900,138.56,4246,5476
4901,231.6,4247,5477
4902,133.47,4248,5478
4903,94.1,4249,5479
4904,96.8,4250,5480
4905,53.95,4251,5484
4906,69.76,4252,5485
4907,116.31,4253,5486
4908,218.96,4254,5487
4909,58.25,4255,5490
4910,189.55,4256,5494
4911,81.88,4257,5495
4912,160.67,4258,5496
4913,99.21,4259,5497
4914,77.21,4260,5498
4915,114.41,4261,5500
4916,114.41,4261,6091
4917,93.29,4262,5501
4918,58.68,4263,5503
4919,109.4,4264,5506
4920,180.68,4265,5508
4921,167.79,4266,5509
4922,123.69,4267,5510
4923,98.83,4268,5511
4924,118.09,4269,5512
4925,91.4,4270,5513
4926,137.13,4271,5515
4927,110.36,4272,5516
4928,110.36,4272,5726
4929,192.6,4273,5517
4930,192.6,4273,6117
4931,162.79,4274,5518
4932,253.67,4275,5519
4933,111.19,4276,5522
4934,132.44,4277,5526
4935,95.03,4278,5528
4936,202.58,4279,5530
4937,155.68,4280,5532
4938,155.68,4280,6399
4939,165.75,4281,5533
4940,165.33,4282,5535
4941,97.63,4283,5538
4942,201.5,4284,5543
4943,157.9,4285,5544
4944,73.12,4286,5545
4945,243.6,4287,5546
4946,72.72,4288,5547
4947,60.67,4289,5549
4948,134.42,4290,5552
4949,86.05,4291,5553
4950,194.67,4292,5554
4951,142.88,4293,5555
4952,135.4,4294,5556
4953,135.4,4294,6580
4954,178.25,4295,5557
4955,99.85,4296,5558
4956,64.26,4297,5559
4957,61.16,4298,5560
4958,133.83,4299,5561
4959,79.25,4300,5563
4960,143.6,4301,5564
4961,75.51,4302,5565
4962,149.58,4303,5566
4963,114.69,4304,5569
4964,206.55,4305,5570
4965,205.5,4306,5572
4966,140.53,4307,5573
4967,74.48,4308,5574
4968,65.84,4309,5575
4969,93.33,4310,5576
4970,80.09,4311,5577
4971,89.73,4312,5579
4972,54.06,4313,5580
4973,89.29,4314,5581
4974,173.12,4315,5585
4975,146.93,4316,5586
4976,120.96,4317,5587
4977,140.76,4318,5588
4978,140.75,4319,5590
4979,117.29,4320,5593
4980,76.69,4321,5599
4981,55.38,4322,5602
4982,106.32,4323,5603
4983,134.7,4324,5605
4984,134.7,4324,5759
4985,63.76,4325,5606
4986,68.51,4326,5608
4987,117.36,4327,5610
4988,72.15,4328,5611
4989,182.14,4329,5613
4990,124.33,4330,5614
4991,124.33,4330,5748
4992,143.14,4331,5617
4993,91.89,4332,5618
4994,260.4,4333,5619
4995,91.79,4334,5620
4996,106.02,4335,5621
4997,89.64,4336,5623
4998,96.55,4337,5624
4999,130.75,4338,5625
5000,150.67,4339,5631
5001,162.25,4340,5632
5002,134.45,4341,5633
5003,166.85,4342,5635
5004,110.9,4343,5637
5005,79.59,4344,5639
5006,126.25,4345,5641
5007,134.53,4346,5642
5008,251.7,4347,5644
5009,79.82,4348,5646
5010,186.77,4349,5647
5011,93.96,4350,5649
5012,71.87,4351,5650
5013,184.95,4352,5651
5014,88.46,4353,5656
5015,237.2,4354,5657
5016,60.1,4355,5658
5017,87.33,4356,5659
5018,122.75,4357,5660
5019,132.72,4358,5661
5020,75.18,4359,5662
5021,136.14,4360,5664
5022,103.56,4361,5665
5023,69.22,4362,5666
5024,112.65,4363,5668
5025,72.58,4364,5670
5026,143.52,4365,5671
5027,91.69,4366,5673
5028,91.69,4366,6498
5029,67.05,4367,5675
5030,71.37,4368,5676
5031,152.08,4369,5677
5032,86.85,4370,5678
5033,246.6,4371,5680
5034,129.83,4372,5681
5035,103.86,4373,5685
5036,242.33,4374,5686
5037,134.98,4375,5687
5038,155.33,4376,5689
5039,85.92,4377,5690
5040,97.79,4378,5693
5041,92.02,4379,5695
5042,78.42,4380,5697
5043,78.42,4380,5903
5044,106.36,4381,5698
5045,119.51,4382,5699
5046,104.98,4383,5700
5047,171.26,4384,5701
5048,149.7,4385,5702
5049,79.22,4386,5704
5050,140.88,4387,5705
5051,86.09,4388,5710
5052,47.67,4389,5711
5053,86.53,4390,5712
5054,115.55,4391,5713
5055,150.92,4392,5715
5056,101.43,4393,5716
5057,158.83,4394,5717
5058,42.28,4395,5720
5059,133.46,4396,5722
5060,101.2,4397,5723
5061,159.17,4398,5724
5062,89.74,4399,5727
5063,135.58,4400,5729
5064,152.8,4401,5731
5065,73.39,4402,5734
5066,208.13,4403,5735
5067,178.8,4404,5738
5068,142.4,4405,5739
5069,95.69,4406,5742
5070,223.75,4407,5743
5071,111.76,4408,5744
5072,68.17,4409,5746
5073,161.25,4410,5749
5074,96.02,4411,5750
5075,110.34,4412,5751
5076,86.06,4413,5752
5077,95.58,4414,5753
5078,93.16,4415,5754
5079,128.59,4416,5756
5080,136.52,4417,5760
5081,132.77,4418,5762
5082,97.67,4419,5764
5083,174.33,4420,5766
5084,128.2,4421,5767
5085,128.2,4421,5821
5086,84.57,4422,5769
5087,77.44,4423,5771
5088,77.44,4423,5827
5089,155.45,4424,5772
5090,137.29,4425,5773
5091,117.51,4426,5776
5092,18.0,4427,5777
5093,126.28,4428,5780
5094,66.58,4429,5781
5095,56.6,4430,5783
5096,186.2,4431,5784
5097,105.96,4432,5789
5098,54.98,4433,5791
5099,136.35,4434,5792
5100,248.49,4435,5794
5101,237.6,4436,5795
5102,191.7,4437,5796
5103,95.96,4438,5797
5104,223.76,4439,5800
5105,75.75,4440,5802
5106,81.47,4441,5803
5107,108.79,4442,5808
5108,228.33,4443,5809
5109,68.67,4444,5810
5110,82.83,4445,5811
5111,46.51,4446,5812
5112,125.77,4447,5813
5113,103.29,4448,5815
5114,79.03,4449,5816
5115,91.3,4450,5817
5116,82.67,4451,5818
5117,75.14,4452,5819
5118,169.6,4453,5823
5119,244.8,4454,5824
5120,86.67,4455,5825
5121,1.48,4456,5826
5122,155.81,4457,5830
5123,79.15,4458,5831
5124,149.18,4459,5832
5125,187.43,4460,5835
5126,167.74,4461,5837
5127,147.1,4462,5839
5128,94.72,4463,5840
5129,56.01,4464,5841
5130,131.18,4465,5842
5131,112.48,4466,5843
5132,210.57,4467,5844
5133,83.25,4468,5845
5134,85.16,4469,5847
5135,101.49,4470,5848
5136,74.68,4471,5850
5137,74.6,4472,5851
5138,211.33,4473,5852
5139,106.26,4474,5853
5140,111.88,4475,5855
5141,77.69,4476,5856
5142,77.69,4476,6264
5143,148.1,4477,5857
5144,92.53,4478,5859
5145,194.5,4479,5860
5146,53.67,4480,5863
5147,125.62,4481,5864
5148,62.91,4482,5865
5149,111.71,4483,5866
5150,92.87,4484,5867
5151,97.47,4485,5868
5152,94.62,4486,5870
5153,94.62,4486,6004
5154,54.4,4487,5872
5155,143.38,4488,5875
5156,143.38,4488,5887
5157,90.46,4489,5876
5158,131.51,4490,5879
5159,76.84,4491,5880
5160,79.46,4492,5881
5161,296.0,4493,5882
5162,213.6,4494,5884
5163,92.86,4495,5885
5164,92.86,4495,6594
5165,193.05,4496,5886
5166,57.28,4497,5888
5167,92.35,4498,5889
5168,149.75,4499,5890
5169,264.1,4500,5891
5170,129.3,4501,5895
5171,88.26,4502,5896
5172,121.78,4503,5900
5173,117.8,4504,5901
5174,75.25,4505,5907
5175,122.25,4506,5909
5176,72.91,4507,5919
5177,113.24,4508,5920
5178,99.46,4509,5921
5179,79.72,4510,5922
5180,73.65,4511,5923
5181,58.45,4512,5926
5182,212.0,4513,5927
5183,131.97,4514,5928
5184,284.1,4515,5930
5185,138.15,4516,5931
5186,122.84,4517,5932
5187,112.6,4518,5934
5188,128.28,4519,5937
5189,113.09,4520,5938
5190,93.22,4521,5940
5191,81.8,4522,5941
5192,85.24,4523,5945
5193,166.05,4524,5946
5194,53.45,4525,5948
5195,89.22,4526,5949
5196,103.64,4527,5950
5197,121.28,4528,5952
5198,112.14,4529,5953
5199,135.2,4530,5954
5200,115.56,4531,5955
5201,138.54,4532,5956
5202,137.94,4533,5957
5203,114.04,4534,5958
5204,89.44,4535,5960
5205,98.44,4536,5962
5206,253.1,4537,5963
5207,93.84,4538,5964
5208,93.84,4538,6078
5209,216.45,4539,5965
5210,194.73,4540,5966
5211,77.56,4541,5967
5212,132.25,4542,5968
5213,38.33,4543,5970
5214,75.79,4544,5971
5215,160.47,4545,5973
5216,95.9,4546,5974
5217,138.83,4547,5978
5218,103.13,4548,5979
5219,104.67,4549,5981
5220,130.92,4550,5982
5221,129.86,4551,5984
5222,124.4,4552,5985
5223,107.19,4553,5988
5224,142.13,4554,5991
5225,99.86,4555,5993
5226,177.66,4556,5994
5227,70.99,4557,5995
5228,47.78,4558,5996
5229,54.8,4559,5997
5230,97.55,4560,5999
5231,97.55,4560,6560
5232,65.5,4561,6001
5233,77.33,4562,6003
5234,142.25,4563,6005
5235,61.08,4564,6007
5236,118.25,4565,6009
5237,118.25,4565,6082
5238,23.0,4566,6010
5239,206.5,4567,6011
5240,107.87,4568,6013
5241,211.5,4569,6016
5242,122.96,4570,6017
5243,116.17,4571,6018
5244,75.38,4572,6021
5245,84.05,4573,6022
5246,79.67,4574,6023
5247,170.85,4575,6025
5248,50.4,4576,6026
5249,102.09,4577,6027
5250,213.63,4578,6028
5251,124.7,4579,6029
5252,125.5,4580,6031
5253,203.5,4581,6032
5254,72.67,4582,6034
5255,49.67,4583,6037
5256,95.94,4584,6039
5257,182.7,4585,6040
5258,106.84,4586,6042
5259,94.88,4587,6044
5260,135.3,4588,6046
5261,159.07,4589,6051
5262,110.12,4590,6053
5263,156.93,4591,6054
5264,224.5,4592,6058
5265,221.4,4593,6060
5266,135.72,4594,6061
5267,164.88,4595,6062
5268,178.42,4596,6063
5269,120.34,4597,6064
5270,120.34,4597,6363
5271,200.2,4598,6066
5272,115.58,4599,6069
5273,167.04,4600,6072
5274,171.3,4601,6074
5275,53.24,4602,6076
5276,78.95,4603,6077
5277,78.95,4603,6591
5278,79.38,4604,6081
5279,174.42,4605,6083
5280,47.33,4606,6084
5281,70.87,4607,6085
5282,92.11,4608,6086
5283,111.14,4609,6088
5284,70.13,4610,6089
5285,139.88,4611,6090
5286,130.22,4612,6092
5287,112.57,4613,6095
5288,117.2,4614,6096
5289,90.64,4615,6097
5290,198.77,4616,6098
5291,102.34,4617,6099
5292,126.26,4618,6102
5293,78.76,4619,6104
5294,61.07,4620,6105
5295,116.2,4621,6106
5296,116.85,4622,6107
5297,113.52,4623,6108
5298,87.58,4624,6109
5299,131.14,4625,6110
5300,184.06,4626,6112
5301,101.79,4627,6116
5302,79.85,4628,6119
5303,96.16,4629,6121
5304,192.3,4630,6125
5305,119.38,4631,6126
5306,78.33,4632,6127
5307,177.93,4633,6128
5308,78.99,4634,6129
5309,50.3,4635,6130
5310,121.73,4636,6133
5311,200.7,4637,6135
5312,226.17,4638,6137
5313,97.12,4639,6138
5314,60.59,4640,6139
5315,129.02,4641,6140
5316,196.91,4642,6141
5317,137.14,4643,6143
5318,141.1,4644,6146
5319,86.92,4645,6147
5320,212.29,4646,6149
5321,67.4,4647,6152
5322,142.8,4648,6153
5323,84.2,4649,6156
5324,67.49,4650,6158
5325,147.2,4651,6163
5326,128.38,4652,6164
5327,120.18,4653,6166
5328,132.96,4654,6167
5329,111.68,4655,6168
5330,88.51,4656,6170
5331,209.1,4657,6171
5332,114.84,4658,6173
5333,121.95,4659,6175
5334,82.59,4660,6176
5335,68.71,4661,6177
5336,85.38,4662,6180
5337,94.07,4663,6181
5338,69.1,4664,6182
5339,84.35,4665,6184
5340,113.76,4666,6185
5341,53.5,4667,6186
5342,101.75,4668,6188
5343,53.72,4669,6189
5344,145.3,4670,6191
5345,198.59,4671,6192
5346,105.37,4672,6193
5347,135.87,4673,6194
5348,80.74,4674,6196
5349,60.56,4675,6199
5350,190.5,4676,6200
5351,163.46,4677,6201
5352,68.26,4678,6202
5353,138.71,4679,6203
5354,75.1,4680,6204
5355,229.6,4681,6205
5356,122.83,4682,6206
5357,108.53,4683,6207
5358,143.23,4684,6208
5359,149.68,4685,6209
5360,108.88,4686,6210
5361,84.31,4687,6211
5362,82.23,4688,6212
5363,104.13,4689,6213
5364,198.28,4690,6215
5365,93.93,4691,6216
5366,184.65,4692,6217
5367,75.48,4693,6218
5368,121.98,4694,6219
5369,121.98,4694,6505
5370,63.42,4695,6220
5371,116.82,4696,6222
5372,153.72,4697,6223
5373,81.96,4698,6225
5374,142.3,4699,6226
5375,56.83,4700,6227
5376,88.61,4701,6230
5377,75.28,4702,6232
5378,84.72,4703,6233
5379,152.05,4704,6234
5380,99.73,4705,6236
5381,37.07,4706,6237
5382,107.57,4707,6239
5383,204.75,4708,6240
5384,105.04,4709,6241
5385,137.76,4710,6242
5386,92.76,4711,6243
5387,182.85,4712,6244
5388,84.56,4713,6245
5389,150.4,4714,6247
5390,101.98,4715,6248
5391,156.92,4716,6249
5392,49.09,4717,6250
5393,68.68,4718,6251
5394,144.55,4719,6254
5395,70.3,4720,6255
5396,79.57,4721,6257
5397,214.83,4722,6258
5398,103.39,4723,6259
5399,63.21,4724,6260
5400,70.41,4725,6261
5401,128.78,4726,6262
5402,178.33,4727,6265
5403,102.06,4728,6266
5404,108.23,4729,6270
5405,148.37,4730,6273
5406,52.39,4731,6274
5407,166.4,4732,6276
5408,108.4,4733,6278
5409,69.35,4734,6280
5410,160.3,4735,6281
5411,58.65,4736,6282
5412,141.69,4737,6284
5413,163.5,4738,6290
5414,95.65,4739,6291
5415,143.18,4740,6293
5416,113.8,4741,6294
5417,183.15,4742,6295
5418,138.2,4743,6296
5419,80.42,4744,6297
5420,163.34,4745,6299
5421,138.06,4746,6300
5422,95.98,4747,6305
5423,126.65,4748,6310
5424,126.65,4748,6333
5425,82.12,4749,6314
5426,128.56,4750,6316
5427,90.53,4751,6318
5428,71.74,4752,6320
5429,201.95,4753,6323
5430,122.31,4754,6324
5431,540.0,4755,6325
5432,59.91,4756,6329
5433,254.0,4757,6331
5434,110.43,4758,6332
5435,95.47,4759,6334
5436,104.88,4760,6335
5437,104.22,4761,6336
5438,146.11,4762,6337
5439,75.08,4763,6338
5440,191.73,4764,6339
5441,113.78,4765,6341
5442,124.71,4766,6342
5443,117.79,4767,6343
5444,153.18,4768,6344
5445,140.6,4769,6346
5446,92.75,4770,6347
5447,70.84,4771,6348
5448,199.82,4772,6349
5449,68.79,4773,6350
